t,S_wR_kgR,S_wR_kgL,S_wR_ka,S_wR_Kf,S_wR_Kq,S_wL_kgR,S_wL_kgL,S_wL_ka,S_wL_Kf,S_wL_Kq
52.43,0.061606425335532754,0.0,-2.409638540403905,-1.807228903352276,-3.2128513836914507,0.0,-0.061606425335532754,2.409638540403905,1.807228903352276,3.2128513836914507
52.435,0.061606425335532684,0.0,-2.409638540403949,-1.807228903352274,-3.2128513836915698,0.0,-0.061606425335532684,2.409638540403949,1.807228903352274,3.2128513836915698
52.44,0.061606425335532615,0.0,-2.409638540403993,-1.807228903352272,-3.2128513836916888,0.0,-0.061606425335532615,2.409638540403993,1.807228903352272,3.2128513836916888
52.445,0.061606425335532546,0.0,-2.409638540404037,-1.80722890335227,-3.2128513836918073,0.0,-0.061606425335532546,2.409638540404037,1.80722890335227,3.2128513836918073
52.45,0.061606425335532476,0.0,-2.4096385404040808,-1.807228903352268,-3.2128513836919255,0.0,-0.061606425335532476,2.4096385404040808,1.807228903352268,3.2128513836919255
52.455,0.06160642533553241,0.0,-2.4096385404041243,-1.807228903352266,-3.212851383692043,0.0,-0.06160642533553241,2.4096385404041243,1.807228903352266,3.212851383692043
52.46,0.06160642533553234,0.0,-2.409638540404168,-1.807228903352264,-3.212851383692161,0.0,-0.06160642533553234,2.409638540404168,1.807228903352264,3.212851383692161
52.465,0.06160642533553227,0.0,-2.4096385404042113,-1.807228903352262,-3.212851383692278,0.0,-0.06160642533553227,2.4096385404042113,1.807228903352262,3.212851383692278
52.47,0.0616064253355322,0.0,-2.409638540404255,-1.80722890335226,-3.212851383692395,0.0,-0.0616064253355322,2.409638540404255,1.80722890335226,3.212851383692395
52.475,0.06160642533553213,0.0,-2.409638540404298,-1.807228903352258,-3.2128513836925117,0.0,-0.06160642533553213,2.409638540404298,1.807228903352258,3.2128513836925117
52.48,0.06160642533553206,0.0,-2.409638540404341,-1.807228903352256,-3.212851383692628,0.0,-0.06160642533553206,2.409638540404341,1.807228903352256,3.212851383692628
52.485,0.06160642533553199,0.0,-2.409638540404384,-1.807228903352254,-3.212851383692744,0.0,-0.06160642533553199,2.409638540404384,1.807228903352254,3.212851383692744
52.49,0.06160642533553192,0.0,-2.409638540404427,-1.807228903352252,-3.2128513836928594,0.0,-0.06160642533553192,2.409638540404427,1.807228903352252,3.2128513836928594
52.495000000000005,0.06160642533553185,0.0,-2.40963854040447,-1.80722890335225,-3.212851383692975,0.0,-0.06160642533553185,2.40963854040447,1.80722890335225,3.212851383692975
52.5,0.06160642533553178,0.0,-2.4096385404045124,-1.807228903352248,-3.21285138369309,0.0,-0.06160642533553178,2.4096385404045124,1.807228903352248,3.21285138369309
52.505,0.06160642533553171,0.0,-2.409638540404555,-1.8072289033522462,-3.2128513836932044,0.0,-0.06160642533553171,2.409638540404555,1.8072289033522462,3.2128513836932044
52.51,0.061606425335531644,0.0,-2.4096385404045977,-1.8072289033522444,-3.212851383693319,0.0,-0.061606425335531644,2.4096385404045977,1.8072289033522444,3.212851383693319
52.515,0.061606425335531574,0.0,-2.40963854040464,-1.8072289033522426,-3.212851383693433,0.0,-0.061606425335531574,2.40963854040464,1.8072289033522426,3.212851383693433
52.52,0.061606425335531505,0.0,-2.409638540404682,-1.8072289033522408,-3.212851383693547,0.0,-0.061606425335531505,2.409638540404682,1.8072289033522408,3.212851383693547
52.525,0.061606425335531435,0.0,-2.4096385404047242,-1.807228903352239,-3.2128513836936605,0.0,-0.061606425335531435,2.4096385404047242,1.807228903352239,3.2128513836936605
52.53,0.061606425335531366,0.0,-2.4096385404047664,-1.8072289033522373,-3.2128513836937738,0.0,-0.061606425335531366,2.4096385404047664,1.8072289033522373,3.2128513836937738
52.535,0.0616064253355313,0.0,-2.409638540404808,-1.8072289033522355,-3.2128513836938866,0.0,-0.0616064253355313,2.409638540404808,1.8072289033522355,3.2128513836938866
52.54,0.061606425335531234,0.0,-2.40963854040485,-1.8072289033522337,-3.2128513836939994,0.0,-0.061606425335531234,2.40963854040485,1.8072289033522337,3.2128513836939994
52.545,0.06160642533553117,0.0,-2.4096385404048917,-1.807228903352232,-3.2128513836941117,0.0,-0.06160642533553117,2.4096385404048917,1.807228903352232,3.2128513836941117
52.55,0.06160642533553111,0.0,-2.4096385404049334,-1.8072289033522302,-3.2128513836942236,0.0,-0.06160642533553111,2.4096385404049334,1.8072289033522302,3.2128513836942236
52.555,0.06160642533553105,0.0,-2.4096385404049747,-1.8072289033522284,-3.2128513836943355,0.0,-0.06160642533553105,2.4096385404049747,1.8072289033522284,3.2128513836943355
52.56,0.061606425335530984,0.0,-2.409638540405016,-1.8072289033522266,-3.212851383694447,0.0,-0.061606425335530984,2.409638540405016,1.8072289033522266,3.212851383694447
52.565,0.06160642533553092,0.0,-2.4096385404050573,-1.8072289033522249,-3.212851383694558,0.0,-0.06160642533553092,2.4096385404050573,1.8072289033522249,3.212851383694558
52.57,0.06160642533553086,0.0,-2.4096385404050986,-1.807228903352223,-3.212851383694669,0.0,-0.06160642533553086,2.4096385404050986,1.807228903352223,3.212851383694669
52.575,0.0616064253355308,0.0,-2.4096385404051395,-1.8072289033522213,-3.2128513836947796,0.0,-0.0616064253355308,2.4096385404051395,1.8072289033522213,3.2128513836947796
52.58,0.061606425335530735,0.0,-2.4096385404051803,-1.8072289033522195,-3.2128513836948898,0.0,-0.061606425335530735,2.4096385404051803,1.8072289033522195,3.2128513836948898
52.585,0.06160642533553067,0.0,-2.409638540405221,-1.8072289033522178,-3.212851383695,0.0,-0.06160642533553067,2.409638540405221,1.8072289033522178,3.212851383695
52.59,0.06160642533553061,0.0,-2.409638540405262,-1.807228903352216,-3.2128513836951096,0.0,-0.06160642533553061,2.409638540405262,1.807228903352216,3.2128513836951096
52.595,0.06160642533553055,0.0,-2.4096385404053025,-1.8072289033522142,-3.212851383695219,0.0,-0.06160642533553055,2.4096385404053025,1.8072289033522142,3.212851383695219
52.6,0.061606425335530485,0.0,-2.409638540405343,-1.8072289033522124,-3.212851383695328,0.0,-0.061606425335530485,2.409638540405343,1.8072289033522124,3.212851383695328
52.605,0.06160642533553042,0.0,-2.4096385404053833,-1.8072289033522106,-3.212851383695437,0.0,-0.06160642533553042,2.4096385404053833,1.8072289033522106,3.212851383695437
52.61,0.06160642533553036,0.0,-2.4096385404054237,-1.8072289033522089,-3.2128513836955452,0.0,-0.06160642533553036,2.4096385404054237,1.8072289033522089,3.2128513836955452
52.615,0.0616064253355303,0.0,-2.4096385404054637,-1.807228903352207,-3.2128513836956536,0.0,-0.0616064253355303,2.4096385404054637,1.807228903352207,3.2128513836956536
52.620000000000005,0.061606425335530235,0.0,-2.4096385404055036,-1.8072289033522053,-3.2128513836957615,0.0,-0.061606425335530235,2.4096385404055036,1.8072289033522053,3.2128513836957615
52.625,0.06160642533553017,0.0,-2.4096385404055436,-1.8072289033522035,-3.212851383695869,0.0,-0.06160642533553017,2.4096385404055436,1.8072289033522035,3.212851383695869
52.63,0.06160642533553011,0.0,-2.4096385404055836,-1.8072289033522018,-3.2128513836959764,0.0,-0.06160642533553011,2.4096385404055836,1.8072289033522018,3.2128513836959764
52.635,0.06160642533553005,0.0,-2.409638540405623,-1.8072289033522,-3.2128513836960835,0.0,-0.06160642533553005,2.409638540405623,1.8072289033522,3.2128513836960835
52.64,0.061606425335529985,0.0,-2.4096385404056626,-1.8072289033521982,-3.21285138369619,0.0,-0.061606425335529985,2.4096385404056626,1.8072289033521982,3.21285138369619
52.645,0.06160642533552992,0.0,-2.409638540405702,-1.8072289033521964,-3.2128513836962966,0.0,-0.06160642533552992,2.409638540405702,1.8072289033521964,3.2128513836962966
52.65,0.06160642533552986,0.0,-2.4096385404057417,-1.8072289033521947,-3.2128513836964028,0.0,-0.06160642533552986,2.4096385404057417,1.8072289033521947,3.2128513836964028
52.655,0.0616064253355298,0.0,-2.4096385404057807,-1.8072289033521929,-3.212851383696509,0.0,-0.0616064253355298,2.4096385404057807,1.8072289033521929,3.212851383696509
52.66,0.061606425335529735,0.0,-2.40963854040582,-1.807228903352191,-3.2128513836966146,0.0,-0.061606425335529735,2.40963854040582,1.807228903352191,3.2128513836966146
52.665,0.06160642533552967,0.0,-2.409638540405859,-1.8072289033521893,-3.21285138369672,0.0,-0.06160642533552967,2.409638540405859,1.8072289033521893,3.21285138369672
52.67,0.06160642533552961,0.0,-2.409638540405898,-1.8072289033521876,-3.212851383696825,0.0,-0.06160642533552961,2.409638540405898,1.8072289033521876,3.212851383696825
52.675,0.06160642533552955,0.0,-2.4096385404059366,-1.8072289033521858,-3.21285138369693,0.0,-0.06160642533552955,2.4096385404059366,1.8072289033521858,3.21285138369693
52.68,0.061606425335529486,0.0,-2.4096385404059752,-1.807228903352184,-3.2128513836970343,0.0,-0.061606425335529486,2.4096385404059752,1.807228903352184,3.2128513836970343
52.685,0.06160642533552942,0.0,-2.409638540406014,-1.8072289033521822,-3.2128513836971386,0.0,-0.06160642533552942,2.409638540406014,1.8072289033521822,3.2128513836971386
52.69,0.06160642533552936,0.0,-2.4096385404060525,-1.8072289033521804,-3.2128513836972425,0.0,-0.06160642533552936,2.4096385404060525,1.8072289033521804,3.2128513836972425
52.695,0.0616064253355293,0.0,-2.409638540406091,-1.8072289033521787,-3.212851383697346,0.0,-0.0616064253355293,2.409638540406091,1.8072289033521787,3.212851383697346
52.7,0.061606425335529236,0.0,-2.4096385404061293,-1.807228903352177,-3.2128513836974495,0.0,-0.061606425335529236,2.4096385404061293,1.807228903352177,3.2128513836974495
52.705,0.06160642533552917,0.0,-2.4096385404061675,-1.8072289033521751,-3.2128513836975525,0.0,-0.06160642533552917,2.4096385404061675,1.8072289033521751,3.2128513836975525
52.71,0.06160642533552911,0.0,-2.4096385404062057,-1.8072289033521733,-3.2128513836976555,0.0,-0.06160642533552911,2.4096385404062057,1.8072289033521733,3.2128513836976555
52.715,0.06160642533552905,0.0,-2.409638540406244,-1.8072289033521716,-3.212851383697758,0.0,-0.06160642533552905,2.409638540406244,1.8072289033521716,3.212851383697758
52.72,0.061606425335528986,0.0,-2.4096385404062817,-1.8072289033521698,-3.2128513836978603,0.0,-0.061606425335528986,2.4096385404062817,1.8072289033521698,3.2128513836978603
52.725,0.061606425335528923,0.0,-2.4096385404063194,-1.807228903352168,-3.2128513836979624,0.0,-0.061606425335528923,2.4096385404063194,1.807228903352168,3.2128513836979624
52.73,0.06160642533552886,0.0,-2.409638540406357,-1.8072289033521662,-3.212851383698064,0.0,-0.06160642533552886,2.409638540406357,1.8072289033521662,3.212851383698064
52.735,0.0616064253355288,0.0,-2.409638540406395,-1.8072289033521645,-3.212851383698166,0.0,-0.0616064253355288,2.409638540406395,1.8072289033521645,3.212851383698166
52.74,0.061606425335528736,0.0,-2.409638540406432,-1.8072289033521627,-3.212851383698267,0.0,-0.061606425335528736,2.409638540406432,1.8072289033521627,3.212851383698267
52.745000000000005,0.061606425335528674,0.0,-2.4096385404064695,-1.8072289033521611,-3.212851383698368,0.0,-0.061606425335528674,2.4096385404064695,1.8072289033521611,3.212851383698368
52.75,0.06160642533552862,0.0,-2.409638540406507,-1.8072289033521596,-3.2128513836984687,0.0,-0.06160642533552862,2.409638540406507,1.8072289033521596,3.2128513836984687
52.755,0.06160642533552856,0.0,-2.409638540406544,-1.807228903352158,-3.212851383698569,0.0,-0.06160642533552856,2.409638540406544,1.807228903352158,3.212851383698569
52.76,0.06160642533552851,0.0,-2.4096385404065814,-1.8072289033521565,-3.2128513836986694,0.0,-0.06160642533552851,2.4096385404065814,1.8072289033521565,3.2128513836986694
52.765,0.06160642533552845,0.0,-2.4096385404066183,-1.807228903352155,-3.2128513836987693,0.0,-0.06160642533552845,2.4096385404066183,1.807228903352155,3.2128513836987693
52.77,0.061606425335528396,0.0,-2.409638540406655,-1.8072289033521534,-3.212851383698869,0.0,-0.061606425335528396,2.409638540406655,1.8072289033521534,3.212851383698869
52.775,0.06160642533552834,0.0,-2.409638540406692,-1.8072289033521518,-3.2128513836989683,0.0,-0.06160642533552834,2.409638540406692,1.8072289033521518,3.2128513836989683
52.78,0.061606425335528285,0.0,-2.409638540406729,-1.8072289033521503,-3.2128513836990673,0.0,-0.061606425335528285,2.409638540406729,1.8072289033521503,3.2128513836990673
52.785,0.06160642533552823,0.0,-2.4096385404067653,-1.8072289033521487,-3.2128513836991663,0.0,-0.06160642533552823,2.4096385404067653,1.8072289033521487,3.2128513836991663
52.79,0.061606425335528174,0.0,-2.4096385404068017,-1.8072289033521471,-3.212851383699265,0.0,-0.061606425335528174,2.4096385404068017,1.8072289033521471,3.212851383699265
52.795,0.06160642533552812,0.0,-2.409638540406838,-1.8072289033521456,-3.212851383699363,0.0,-0.06160642533552812,2.409638540406838,1.8072289033521456,3.212851383699363
52.8,0.06160642533552806,0.0,-2.4096385404068745,-1.807228903352144,-3.212851383699461,0.0,-0.06160642533552806,2.4096385404068745,1.807228903352144,3.212851383699461
52.805,0.06160642533552801,0.0,-2.409638540406911,-1.8072289033521425,-3.212851383699559,0.0,-0.06160642533552801,2.409638540406911,1.8072289033521425,3.212851383699559
52.81,0.06160642533552795,0.0,-2.409638540406947,-1.807228903352141,-3.2128513836996566,0.0,-0.06160642533552795,2.409638540406947,1.807228903352141,3.2128513836996566
52.815,0.061606425335527897,0.0,-2.409638540406983,-1.8072289033521394,-3.212851383699754,0.0,-0.061606425335527897,2.409638540406983,1.8072289033521394,3.212851383699754
52.82,0.06160642533552784,0.0,-2.409638540407019,-1.8072289033521378,-3.2128513836998507,0.0,-0.06160642533552784,2.409638540407019,1.8072289033521378,3.2128513836998507
52.825,0.061606425335527785,0.0,-2.409638540407055,-1.8072289033521363,-3.2128513836999475,0.0,-0.061606425335527785,2.409638540407055,1.8072289033521363,3.2128513836999475
52.83,0.06160642533552773,0.0,-2.4096385404070904,-1.8072289033521347,-3.212851383700044,0.0,-0.06160642533552773,2.4096385404070904,1.8072289033521347,3.212851383700044
52.835,0.061606425335527674,0.0,-2.409638540407126,-1.8072289033521332,-3.2128513837001402,0.0,-0.061606425335527674,2.409638540407126,1.8072289033521332,3.2128513837001402
52.84,0.06160642533552762,0.0,-2.4096385404071614,-1.8072289033521316,-3.212851383700236,0.0,-0.06160642533552762,2.4096385404071614,1.8072289033521316,3.212851383700236
52.845,0.06160642533552756,0.0,-2.409638540407197,-1.80722890335213,-3.2128513837003316,0.0,-0.06160642533552756,2.409638540407197,1.80722890335213,3.2128513837003316
52.85,0.06160642533552751,0.0,-2.4096385404072325,-1.8072289033521285,-3.212851383700427,0.0,-0.06160642533552751,2.4096385404072325,1.8072289033521285,3.212851383700427
52.855,0.06160642533552745,0.0,-2.4096385404072675,-1.807228903352127,-3.212851383700522,0.0,-0.06160642533552745,2.4096385404072675,1.807228903352127,3.212851383700522
52.86,0.0616064253355274,0.0,-2.4096385404073026,-1.8072289033521254,-3.212851383700617,0.0,-0.0616064253355274,2.4096385404073026,1.8072289033521254,3.212851383700617
52.865,0.06160642533552734,0.0,-2.4096385404073377,-1.8072289033521238,-3.2128513837007118,0.0,-0.06160642533552734,2.4096385404073377,1.8072289033521238,3.2128513837007118
52.870000000000005,0.061606425335527286,0.0,-2.409638540407373,-1.8072289033521223,-3.2128513837008064,0.0,-0.061606425335527286,2.409638540407373,1.8072289033521223,3.2128513837008064
52.875,0.06160642533552723,0.0,-2.409638540407408,-1.8072289033521207,-3.2128513837009005,0.0,-0.06160642533552723,2.409638540407408,1.8072289033521207,3.2128513837009005
52.88,0.061606425335527175,0.0,-2.4096385404074425,-1.8072289033521192,-3.212851383700994,0.0,-0.061606425335527175,2.4096385404074425,1.8072289033521192,3.212851383700994
52.885,0.06160642533552712,0.0,-2.409638540407477,-1.8072289033521176,-3.212851383701088,0.0,-0.06160642533552712,2.409638540407477,1.8072289033521176,3.212851383701088
52.89,0.061606425335527064,0.0,-2.409638540407512,-1.807228903352116,-3.212851383701181,0.0,-0.061606425335527064,2.409638540407512,1.807228903352116,3.212851383701181
52.895,0.06160642533552701,0.0,-2.4096385404075464,-1.8072289033521145,-3.2128513837012744,0.0,-0.06160642533552701,2.4096385404075464,1.8072289033521145,3.2128513837012744
52.9,0.06160642533552695,0.0,-2.409638540407581,-1.807228903352113,-3.2128513837013672,0.0,-0.06160642533552695,2.409638540407581,1.807228903352113,3.2128513837013672
52.905,0.0616064253355269,0.0,-2.4096385404076153,-1.8072289033521114,-3.21285138370146,0.0,-0.0616064253355269,2.4096385404076153,1.8072289033521114,3.21285138370146
52.91,0.06160642533552684,0.0,-2.4096385404076495,-1.8072289033521098,-3.2128513837015524,0.0,-0.06160642533552684,2.4096385404076495,1.8072289033521098,3.2128513837015524
52.915,0.061606425335526786,0.0,-2.4096385404076837,-1.8072289033521083,-3.212851383701645,0.0,-0.061606425335526786,2.4096385404076837,1.8072289033521083,3.212851383701645
52.92,0.06160642533552673,0.0,-2.409638540407718,-1.8072289033521067,-3.2128513837017367,0.0,-0.06160642533552673,2.409638540407718,1.8072289033521067,3.2128513837017367
52.925,0.061606425335526675,0.0,-2.4096385404077516,-1.8072289033521052,-3.212851383701828,0.0,-0.061606425335526675,2.4096385404077516,1.8072289033521052,3.212851383701828
52.93,0.06160642533552662,0.0,-2.4096385404077854,-1.8072289033521036,-3.2128513837019197,0.0,-0.06160642533552662,2.4096385404077854,1.8072289033521036,3.2128513837019197
52.935,0.061606425335526564,0.0,-2.409638540407819,-1.807228903352102,-3.2128513837020107,0.0,-0.061606425335526564,2.409638540407819,1.807228903352102,3.2128513837020107
